gr_liv_area,total_bsmt_sf,garage_area,mas_vnr_area,overall_qual,fireplace_qu,age,since_reno,tot_baths,neighbor_h,neighbor_l,garage_type_a,gr_liv_area overall_qual,garage_area overall_qual,saleprice
1179,1179.0,622.0,198.0,6,0,50,50,1.0,0,1,1,7074.0,3732.0,110000
698,698.0,0.0,0.0,5,0,63,2,1.5,0,1,0,3490.0,0.0,118000
2046,998.0,871.0,292.0,7,4,7,6,3.5,1,0,1,14322.0,6097.0,284000
1716,858.0,490.0,318.0,6,4,48,48,1.5,0,0,1,10296.0,2940.0,171000
1812,835.0,478.0,0.0,7,0,6,6,2.5,0,0,1,12684.0,3346.0,193000
1178,1090.0,502.0,0.0,5,0,34,7,2.5,0,0,1,5890.0,2510.0,135000
1636,818.0,288.0,0.0,7,4,91,60,1.5,0,0,0,11452.0,2016.0,167000
864,576.0,528.0,0.0,4,0,60,60,1.0,0,1,0,3456.0,2112.0,105000
1588,1588.0,472.0,183.0,7,0,11,11,2.0,0,0,1,11116.0,3304.0,214000
1914,1420.0,746.0,112.0,8,3,6,6,3.5,1,0,1,15312.0,5968.0,279000
1875,675.0,485.0,248.0,6,3,35,10,3.0,0,0,1,11250.0,2910.0,184500
1183,649.0,308.0,0.0,3,0,62,8,1.5,0,1,0,3549.0,924.0,120000
1730,816.0,528.0,0.0,6,0,18,18,2.5,0,0,1,10380.0,3168.0,171500
1250,625.0,528.0,0.0,7,0,4,3,2.5,0,0,0,8750.0,3696.0,164700
2559,868.0,506.0,232.0,6,3,21,21,2.5,0,0,1,15354.0,3036.0,209000
1548,1365.0,388.0,18.0,7,3,6,6,3.0,0,0,1,10836.0,2716.0,225000
1184,658.0,0.0,0.0,5,0,100,14,1.0,0,1,0,5920.0,0.0,81000
1670,1670.0,928.0,0.0,8,4,4,4,3.5,0,0,1,13360.0,7424.0,336820
2062,1157.0,454.0,128.0,7,4,22,21,3.5,0,0,1,14434.0,3178.0,277000
894,894.0,312.0,0.0,5,0,50,50,1.0,0,0,0,4470.0,1560.0,117600
1668,856.0,271.0,0.0,6,0,60,5,1.5,0,0,1,10008.0,1626.0,140000
1766,1751.0,874.0,402.0,9,4,2,2,3.5,0,0,1,15894.0,7866.0,395039
1496,768.0,572.0,0.0,6,0,3,3,3.0,0,0,1,8976.0,3432.0,181755
1400,1400.0,612.0,118.0,7,0,5,4,2.0,0,0,1,9800.0,4284.0,186800
2140,744.0,549.0,0.0,5,3,45,45,2.5,0,0,1,10700.0,2745.0,177500
968,656.0,216.0,0.0,4,0,83,3,2.0,0,1,0,3872.0,864.0,64500
1488,1488.0,506.0,0.0,7,4,6,5,3.0,0,0,1,10416.0,3542.0,260000
1266,1266.0,388.0,16.0,7,4,3,3,2.0,0,0,1,8862.0,2716.0,185485
875,715.0,180.0,0.0,5,0,79,17,2.0,0,1,0,4375.0,900.0,105000
1855,528.0,512.0,360.0,6,3,34,16,2.5,0,0,1,11130.0,3072.0,187000
1621,1208.0,440.0,0.0,7,0,26,12,3.0,0,0,1,11347.0,3080.0,202500
1614,1614.0,878.0,210.0,7,0,5,4,3.0,1,0,1,11298.0,6146.0,245700
1266,630.0,283.0,0.0,6,3,30,30,1.5,0,0,1,7596.0,1698.0,128000
2098,1030.0,878.0,178.0,8,4,5,5,2.5,1,0,1,16784.0,7024.0,275500
1983,978.0,490.0,344.0,7,3,11,11,2.5,0,0,1,13881.0,3430.0,225000
1183,528.0,288.0,0.0,5,0,51,51,2.0,0,0,1,5915.0,1440.0,138000
1092,525.0,264.0,381.0,6,0,39,39,1.5,0,1,0,6552.0,1584.0,88000
2643,2153.0,694.0,772.0,9,4,4,4,2.5,1,0,1,23787.0,6246.0,380000
1660,1660.0,660.0,292.0,8,4,3,3,2.0,0,0,1,13280.0,5280.0,256000
900,900.0,576.0,0.0,5,0,59,10,1.5,0,0,0,4500.0,2880.0,134800
1229,561.0,462.0,0.0,6,3,30,30,1.5,0,1,1,7374.0,2772.0,121000
1761,874.0,578.0,0.0,7,0,3,3,3.0,0,0,1,12327.0,4046.0,227875
1694,1694.0,776.0,72.0,8,0,2,2,2.0,0,0,1,13552.0,6208.0,245350
1248,624.0,0.0,0.0,5,0,90,60,2.0,0,1,0,6240.0,0.0,93500
835,458.0,366.0,0.0,5,0,90,60,1.0,0,1,0,4175.0,1830.0,83000
1953,1580.0,501.0,0.0,6,2,18,18,3.5,0,0,1,11718.0,3006.0,240000
1173,592.0,240.0,0.0,5,0,109,60,2.0,0,1,0,5865.0,1200.0,113000
1215,1215.0,297.0,176.0,6,0,52,12,1.0,0,0,1,7290.0,1782.0,155000
912,912.0,288.0,0.0,6,0,49,14,2.5,0,1,0,5472.0,1728.0,142000
904,884.0,180.0,0.0,6,0,84,6,1.0,0,1,0,5424.0,1080.0,119000
1750,983.0,423.0,0.0,6,0,70,25,3.0,0,0,1,10500.0,2538.0,160000
1593,839.0,398.0,0.0,6,3,6,6,3.5,0,0,1,9558.0,2388.0,193000
2202,1105.0,517.0,309.0,8,3,18,17,3.5,1,0,1,17616.0,4136.0,263000
1310,1310.0,400.0,0.0,7,4,5,5,2.0,0,0,1,9170.0,2800.0,164990
948,948.0,280.0,0.0,4,3,56,56,2.0,0,1,0,3792.0,1120.0,119000
1448,1372.0,692.0,238.0,8,4,4,3,2.0,0,0,1,11584.0,5536.0,238500
1533,1533.0,576.0,0.0,7,3,35,35,3.0,0,0,1,10731.0,4032.0,280000
1565,1511.0,476.0,36.0,8,0,4,3,3.0,0,0,1,12520.0,3808.0,193800
1060,1040.0,572.0,0.0,5,3,34,34,2.0,0,1,1,5300.0,2860.0,129900
990,990.0,672.0,0.0,5,0,16,15,1.5,0,0,0,4950.0,3360.0,145000
1787,1753.0,748.0,178.0,8,3,9,8,2.0,0,0,1,14296.0,5984.0,275000
1040,0.0,400.0,0.0,3,0,60,60,2.0,0,0,0,3120.0,1200.0,81400
1089,1089.0,252.0,0.0,5,4,56,56,2.0,0,1,0,5445.0,1260.0,125000
861,861.0,288.0,0.0,4,0,90,60,1.0,0,1,0,3444.0,1152.0,80000
1296,1107.0,260.0,203.0,5,4,86,11,2.0,0,1,0,6480.0,1300.0,104000
1720,1720.0,527.0,338.0,7,3,14,14,3.0,1,0,1,12040.0,3689.0,260400
1479,725.0,484.0,306.0,7,3,29,7,2.5,0,0,1,10353.0,3388.0,176000
1040,1040.0,264.0,442.0,5,0,44,44,2.0,0,1,1,5200.0,1320.0,123000
2172,1519.0,687.0,295.0,9,3,10,10,2.5,1,0,1,19548.0,6183.0,291000
972,972.0,240.0,0.0,6,4,62,8,2.0,0,0,0,5832.0,1440.0,132000
1456,728.0,400.0,0.0,6,0,5,5,2.5,0,0,1,8736.0,2400.0,176000
1728,1048.0,576.0,70.0,5,4,54,54,3.0,0,0,0,8640.0,2880.0,177625
1221,784.0,392.0,0.0,5,0,86,60,2.0,0,1,1,6105.0,1960.0,104900
1749,842.0,515.0,0.0,7,0,11,11,2.5,0,0,1,12243.0,3605.0,196000
1577,1577.0,564.0,394.0,9,4,5,5,3.0,1,0,1,14193.0,5076.0,280000
1474,384.0,400.0,22.0,7,3,15,14,2.5,0,0,1,10318.0,2800.0,168500
1671,781.0,423.0,0.0,6,3,15,15,2.5,0,0,1,10026.0,2538.0,170000
2034,0.0,1041.0,0.0,3,0,57,57,1.0,0,0,0,6102.0,3123.0,130000
2009,989.0,400.0,0.0,7,4,71,60,2.0,0,1,0,14063.0,2800.0,150000
1100,1100.0,462.0,0.0,5,0,14,14,1.5,0,0,1,5500.0,2310.0,145000
1728,1728.0,560.0,0.0,5,0,34,34,4.0,0,0,0,8640.0,2800.0,188000
1600,916.0,460.0,0.0,6,3,13,13,2.5,0,0,1,9600.0,2760.0,169000
1125,1125.0,430.0,0.0,5,0,4,3,1.5,0,1,1,5625.0,2150.0,155000
1391,1391.0,530.0,0.0,7,0,6,6,2.0,0,0,1,9737.0,3710.0,196000
1995,854.0,435.0,0.0,7,4,8,8,2.5,0,0,1,13965.0,3045.0,219500
1456,728.0,390.0,0.0,6,4,5,4,2.5,0,0,1,8736.0,2340.0,170440
1426,690.0,440.0,140.0,6,0,33,33,1.5,0,1,1,8556.0,2640.0,159500
1682,1304.0,530.0,288.0,7,4,40,40,2.0,0,0,1,11774.0,3710.0,174000
1277,1277.0,526.0,0.0,7,1,40,40,2.0,0,0,1,8939.0,3682.0,167000
1456,855.0,440.0,0.0,6,3,34,34,2.5,0,1,1,8736.0,2640.0,148500
2228,0.0,720.0,0.0,5,0,31,31,2.0,0,0,0,11140.0,3600.0,147983
1217,626.0,288.0,0.0,6,3,30,30,1.5,0,0,1,7302.0,1728.0,120000
1090,1090.0,450.0,0.0,5,0,5,4,2.5,0,1,1,5450.0,2250.0,157000
1456,810.0,280.0,0.0,5,3,62,60,2.5,0,1,0,7280.0,1400.0,91500
796,796.0,0.0,0.0,5,0,100,60,1.0,0,1,0,3980.0,0.0,85000
1214,1214.0,461.0,0.0,5,0,45,45,2.0,0,1,0,6070.0,2305.0,140000
955,955.0,386.0,0.0,5,0,44,44,2.0,0,1,1,4775.0,1930.0,127000
1728,864.0,673.0,0.0,6,0,7,7,2.5,0,0,1,10368.0,4038.0,207500
3672,1836.0,836.0,0.0,6,4,75,20,3.5,0,1,0,22032.0,5016.0,415000
1561,1561.0,463.0,132.0,6,4,50,50,3.0,0,0,1,9366.0,2778.0,193000
1481,702.0,343.0,0.0,6,3,16,15,2.5,0,0,1,8886.0,2058.0,174000
1527,699.0,410.0,0.0,7,4,62,11,2.5,0,0,1,10689.0,2870.0,152500
1640,798.0,595.0,0.0,7,0,7,7,2.5,0,0,1,11480.0,4165.0,183000
1480,1080.0,253.0,0.0,5,4,59,16,2.0,0,1,1,7400.0,1265.0,136500
1792,963.0,564.0,172.0,7,3,9,9,2.5,0,0,1,12544.0,3948.0,231500
1148,980.0,308.0,0.0,5,0,58,58,1.5,0,1,0,5740.0,1540.0,123500
1393,816.0,300.0,0.0,5,0,55,55,1.5,0,1,1,6965.0,1500.0,135500
1044,960.0,528.0,0.0,6,2,34,34,2.0,0,1,0,6264.0,3168.0,133500
1144,1144.0,336.0,0.0,5,0,47,47,2.5,0,0,0,5720.0,1680.0,124000
1924,1086.0,592.0,530.0,8,3,12,12,3.5,1,0,1,15392.0,4736.0,280000
2599,1393.0,779.0,165.0,9,3,11,11,2.5,1,0,1,23391.0,7011.0,333168
2283,1008.0,632.0,188.0,8,4,7,7,2.5,0,0,1,18264.0,5056.0,270000
1133,795.0,900.0,0.0,6,0,60,60,1.0,0,0,0,6798.0,5400.0,128500
1398,1398.0,542.0,0.0,6,0,20,19,3.0,0,0,1,8388.0,3252.0,172000
810,782.0,576.0,153.0,5,0,39,38,2.0,0,1,0,4050.0,2880.0,130000
1306,1306.0,624.0,135.0,6,4,5,5,3.0,1,0,1,7836.0,3744.0,196000
803,720.0,360.0,0.0,5,0,69,60,1.0,0,1,0,4015.0,1800.0,87000
1435,910.0,308.0,0.0,5,0,60,60,2.0,0,1,0,7175.0,1540.0,128250
2073,1542.0,500.0,119.0,6,3,32,22,3.0,0,0,1,12438.0,3000.0,210000
1991,854.0,432.0,480.0,6,4,78,60,1.5,0,0,0,11946.0,2592.0,220000
1067,1067.0,436.0,0.0,4,0,60,15,2.0,0,1,1,4268.0,1744.0,128000
1174,680.0,576.0,0.0,5,4,110,4,1.0,0,1,0,5870.0,2880.0,135000
1689,1680.0,432.0,0.0,4,3,19,19,3.0,0,0,1,6756.0,1728.0,228500
1132,608.0,240.0,0.0,6,0,71,60,2.0,0,1,0,6792.0,1440.0,134000
1024,1008.0,313.0,244.0,6,3,54,54,2.0,0,0,1,6144.0,1878.0,157500
2232,1173.0,623.0,372.0,8,3,17,16,3.5,1,0,1,17856.0,4984.0,263550
1440,1440.0,467.0,310.0,6,3,29,29,2.0,0,0,1,8640.0,2802.0,182900
1680,880.0,540.0,260.0,6,4,22,3,3.0,0,0,1,10080.0,3240.0,222000
1092,1092.0,0.0,0.0,5,0,3,2,1.0,0,0,0,5460.0,0.0,146000
1559,1559.0,812.0,0.0,5,0,62,37,2.0,0,1,0,7795.0,4060.0,153500
1980,1980.0,770.0,66.0,9,4,6,5,3.0,1,0,1,17820.0,6930.0,315000
2630,1470.0,696.0,473.0,8,3,12,12,3.5,1,0,1,21040.0,5568.0,315000
1861,1341.0,851.0,156.0,8,4,3,3,3.0,0,0,1,14888.0,6808.0,257000
1200,1200.0,850.0,98.0,4,0,46,46,2.0,0,0,0,4800.0,3400.0,173000
2320,0.0,672.0,0.0,5,3,62,60,2.0,0,0,1,11600.0,3360.0,169000
2200,2200.0,685.0,470.0,8,4,7,6,3.5,1,0,1,17600.0,5480.0,382500
1795,1777.0,534.0,281.0,8,4,8,8,2.0,0,0,1,14360.0,4272.0,230000
1297,1297.0,498.0,650.0,5,3,56,20,1.5,0,0,1,6485.0,2490.0,153000
1319,608.0,270.0,0.0,5,0,57,57,2.0,0,0,1,6595.0,1350.0,123000
1463,1463.0,539.0,0.0,7,0,12,12,3.0,0,0,1,10241.0,3773.0,207000
3493,1470.0,870.0,0.0,7,5,130,8,3.0,0,1,1,24451.0,6090.0,295000
1094,1094.0,576.0,126.0,5,0,7,6,2.0,0,0,0,5470.0,2880.0,149000
1960,860.0,440.0,0.0,6,3,8,8,3.5,0,0,1,11760.0,2640.0,216500
808,808.0,308.0,0.0,5,0,52,10,1.0,0,1,0,4040.0,1540.0,112000
943,943.0,528.0,323.0,5,0,43,43,2.0,0,1,0,4715.0,2640.0,134500
1246,1146.0,428.0,20.0,7,4,3,2,2.0,0,0,1,8722.0,2996.0,187687
1128,698.0,528.0,0.0,4,0,90,60,1.0,0,1,0,4512.0,2112.0,68400
951,951.0,480.0,0.0,6,0,52,3,2.0,0,0,0,5706.0,2880.0,143500
1644,1518.0,569.0,145.0,7,3,21,21,3.5,0,0,1,11508.0,3983.0,275000
1959,1907.0,766.0,70.0,7,0,22,21,3.0,0,0,0,13713.0,5362.0,171000
2054,992.0,390.0,40.0,6,3,10,10,3.5,0,0,1,12324.0,2340.0,244000
874,864.0,352.0,0.0,5,0,39,6,1.0,0,0,0,4370.0,1760.0,130000
1685,1685.0,658.0,298.0,8,4,4,4,2.0,0,0,1,13480.0,5264.0,253000
693,693.0,0.0,0.0,4,0,69,60,1.0,0,1,0,2772.0,0.0,52500
1034,982.0,598.0,0.0,8,3,21,21,2.0,0,1,1,8272.0,4784.0,185000
1490,745.0,392.0,0.0,6,4,5,4,2.5,0,0,1,8940.0,2352.0,167800
1713,1713.0,856.0,262.0,8,4,6,5,3.0,1,0,1,13704.0,6848.0,274900
1472,1372.0,588.0,225.0,7,3,30,30,3.0,0,0,1,10304.0,4116.0,187500
1971,1113.0,689.0,0.0,7,4,5,5,2.5,0,0,1,13797.0,4823.0,253000
988,526.0,297.0,0.0,4,0,37,4,2.0,0,1,1,3952.0,1188.0,105000
1576,1208.0,368.0,90.0,6,1,49,49,2.0,0,0,1,9456.0,2208.0,174500
2049,1065.0,467.0,0.0,7,3,14,13,2.5,0,0,1,14343.0,3269.0,210900
1531,756.0,209.0,0.0,4,3,63,31,1.0,0,1,0,6124.0,836.0,127000
1358,1358.0,484.0,146.0,7,4,6,6,3.0,1,0,1,9506.0,3388.0,207000
2050,832.0,529.0,256.0,7,3,32,32,2.5,0,0,1,14350.0,3703.0,154000
2338,2660.0,1110.0,710.0,9,4,4,3,3.5,1,0,1,21042.0,9990.0,591587
2640,2171.0,1008.0,0.0,5,4,85,35,4.5,0,1,1,13200.0,5040.0,180000
1584,1584.0,792.0,0.0,5,0,43,43,2.0,0,0,0,7920.0,3960.0,124000
2237,712.0,440.0,0.0,6,3,30,4,2.5,0,0,1,13422.0,2640.0,204000
1477,861.0,216.0,0.0,7,4,82,60,2.5,0,1,0,10339.0,1512.0,145000
1510,1510.0,517.0,268.0,5,0,43,43,3.0,0,0,1,7550.0,2585.0,178900
2392,1396.0,870.0,423.0,8,3,13,12,3.5,1,0,1,19136.0,6960.0,348000
1716,810.0,672.0,0.0,6,0,95,6,2.0,0,1,0,10296.0,4032.0,162500
868,768.0,576.0,0.0,5,0,39,20,2.0,0,1,0,4340.0,2880.0,119900
1632,935.0,462.0,0.0,7,3,12,12,2.5,0,0,1,11424.0,3234.0,176500
1077,991.0,205.0,0.0,5,3,71,60,2.0,0,1,1,5385.0,1025.0,118000
773,773.0,240.0,0.0,5,0,57,57,1.0,0,0,1,3865.0,1200.0,110000
1839,1195.0,486.0,30.0,7,0,12,12,2.5,1,0,1,12873.0,3402.0,221000
2450,1284.0,1069.0,731.0,8,3,12,12,3.5,1,0,1,19600.0,8552.0,340000
2019,728.0,532.0,0.0,7,0,100,17,1.0,0,1,0,14133.0,3724.0,167500
1636,1623.0,865.0,208.0,8,4,4,4,3.0,0,0,1,13088.0,6920.0,255000
1374,384.0,400.0,0.0,7,4,6,5,2.5,0,0,1,9618.0,2800.0,170000
1072,547.0,525.0,80.0,5,0,5,5,2.0,0,1,0,5360.0,2625.0,145000
630,630.0,0.0,0.0,4,0,38,38,2.0,0,1,0,2520.0,0.0,81000
1414,1184.0,601.0,0.0,6,3,52,8,2.0,0,0,1,8484.0,3606.0,176500
1694,1686.0,636.0,186.0,8,4,6,5,3.0,0,0,1,13552.0,5088.0,307000
1690,845.0,517.0,0.0,7,0,9,9,2.5,0,0,1,11830.0,3619.0,190550
2353,845.0,484.0,278.0,7,3,30,30,3.5,0,0,1,16471.0,3388.0,260000
1055,1055.0,319.0,0.0,7,0,34,34,3.0,0,1,1,7385.0,2233.0,137500
1055,1044.0,542.0,0.0,6,3,37,4,2.0,0,1,1,6330.0,3252.0,147000
1144,864.0,264.0,0.0,5,3,49,27,2.0,0,1,1,5720.0,1320.0,131400
2332,1148.0,756.0,126.0,8,4,6,6,3.5,1,0,1,18656.0,6048.0,316000
1824,912.0,0.0,0.0,6,0,39,39,3.0,0,0,0,10944.0,0.0,139000
1442,352.0,400.0,0.0,5,0,4,3,2.5,0,0,1,7210.0,2000.0,172500
1784,747.0,180.0,0.0,5,0,96,60,1.5,0,0,0,8920.0,900.0,138887
2108,1127.0,540.0,0.0,6,3,75,24,2.0,0,1,0,12648.0,3240.0,235000
894,894.0,308.0,0.0,5,0,48,48,1.0,0,0,0,4470.0,1540.0,109500
1430,596.0,370.0,0.0,4,0,86,60,2.0,0,1,0,5720.0,1480.0,107000
1776,936.0,474.0,144.0,7,3,8,8,2.5,0,0,1,12432.0,3318.0,192500
1602,1602.0,529.0,126.0,6,3,33,10,2.5,0,0,1,9612.0,3174.0,215000
1650,926.0,468.0,0.0,6,0,100,20,2.0,0,1,0,9900.0,2808.0,144100
864,864.0,300.0,0.0,6,0,51,51,1.0,0,0,0,5184.0,1800.0,127500
2200,812.0,453.0,0.0,7,3,17,16,2.5,0,0,1,15400.0,3171.0,225000
1710,1710.0,866.0,436.0,8,4,3,2,3.0,1,0,1,13680.0,6928.0,372402
912,912.0,352.0,0.0,5,0,48,48,2.0,0,1,0,4560.0,1760.0,144000
1501,744.0,440.0,342.0,6,3,11,11,3.5,0,0,0,9006.0,2640.0,176500
1310,617.0,398.0,0.0,6,0,86,60,2.0,0,1,1,7860.0,2388.0,112000
987,483.0,264.0,158.0,6,0,37,37,2.5,0,1,0,5922.0,1584.0,100000
1092,546.0,286.0,0.0,4,0,40,40,1.5,0,1,1,4368.0,1144.0,88000
1680,1680.0,528.0,164.0,5,0,34,34,2.0,0,0,0,8400.0,2640.0,136905
874,864.0,576.0,0.0,4,0,39,39,1.5,0,0,0,3496.0,2304.0,97500
729,0.0,0.0,0.0,3,0,65,60,1.0,0,1,0,2187.0,0.0,51689
1252,1252.0,528.0,243.0,6,0,51,51,1.0,0,0,0,7512.0,3168.0,142000
1828,1298.0,876.0,0.0,8,0,4,3,2.5,1,0,1,14624.0,7008.0,250000
2495,1280.0,660.0,0.0,6,3,17,17,3.5,0,0,1,14970.0,3960.0,243500
1306,1306.0,624.0,135.0,6,4,5,5,3.0,1,0,1,7836.0,3744.0,184500
1478,1454.0,506.0,0.0,7,3,19,18,3.0,0,0,1,10346.0,3542.0,210000
912,912.0,300.0,0.0,5,0,47,15,2.0,0,1,1,4560.0,1500.0,129000
540,480.0,200.0,0.0,2,0,69,60,1.0,0,1,0,1080.0,400.0,82000
1604,926.0,470.0,0.0,6,3,13,12,2.5,0,0,1,9624.0,2820.0,181000
1536,768.0,400.0,0.0,5,0,5,5,2.5,0,0,1,7680.0,2000.0,167000
1671,959.0,472.0,0.0,6,3,10,10,3.5,0,0,1,10026.0,2832.0,173000
1611,784.0,572.0,0.0,7,0,5,5,2.5,0,0,1,11277.0,4004.0,195800
1844,1844.0,540.0,312.0,6,3,41,41,3.0,0,0,1,11064.0,3240.0,223000
1367,1367.0,484.0,144.0,7,4,5,5,2.0,1,0,1,9569.0,3388.0,192000
1725,539.0,550.0,96.0,7,3,31,31,2.5,0,0,1,12075.0,3850.0,197000
2389,1054.0,672.0,0.0,8,4,4,4,2.5,1,0,1,19112.0,5376.0,298236
1718,851.0,264.0,0.0,7,3,83,18,2.5,0,0,0,12026.0,1848.0,238000
1556,1556.0,0.0,0.0,5,0,50,50,2.0,0,0,0,7780.0,0.0,119000
2156,1568.0,508.0,0.0,7,4,42,7,2.0,0,0,1,15092.0,3556.0,262500
1978,1978.0,920.0,290.0,9,4,3,3,3.0,0,0,1,17802.0,8280.0,425000
1178,859.0,384.0,0.0,4,0,110,60,1.0,0,1,0,4712.0,1536.0,102776
1078,1078.0,500.0,0.0,5,2,39,2,2.5,0,0,1,5390.0,2500.0,149900
1285,1243.0,473.0,0.0,6,2,33,33,2.5,0,0,1,7710.0,2838.0,190000
1191,1191.0,531.0,0.0,8,3,21,21,2.0,0,1,1,9528.0,4248.0,162500
1494,1479.0,576.0,0.0,6,0,13,13,3.0,0,0,1,8964.0,3456.0,217000
1180,700.0,252.0,0.0,4,4,88,60,1.0,0,0,0,4720.0,1008.0,137500
1795,900.0,782.0,121.0,8,4,4,4,3.5,0,0,1,14360.0,6256.0,270000
894,864.0,440.0,0.0,5,2,36,36,2.0,0,1,1,4470.0,2200.0,142500
1042,1042.0,440.0,98.0,6,0,45,45,2.0,0,0,1,6252.0,2640.0,161000
1092,546.0,0.0,189.0,4,0,40,40,1.5,0,1,0,4368.0,0.0,93900
2287,1304.0,667.0,0.0,7,3,57,57,2.0,0,0,1,16009.0,4669.0,225000
2668,1572.0,726.0,664.0,9,4,7,6,3.5,1,0,1,24012.0,6534.0,412500
1414,864.0,0.0,0.0,4,4,88,60,1.0,0,1,0,5656.0,0.0,83000
1232,600.0,217.0,0.0,6,3,71,60,1.5,0,1,1,7392.0,1302.0,128000
1609,754.0,525.0,38.0,6,0,15,15,2.5,0,0,1,9654.0,3150.0,182000
1932,1932.0,774.0,426.0,8,4,2,2,3.0,1,0,1,15456.0,6192.0,394617
1728,1884.0,520.0,0.0,8,4,3,3,3.0,0,0,1,13824.0,4160.0,298751
861,861.0,539.0,0.0,4,0,70,60,1.0,0,1,0,3444.0,2156.0,82500
1913,896.0,342.0,0.0,6,3,82,60,1.5,0,0,0,11478.0,2052.0,177000
1200,1200.0,294.0,0.0,4,4,54,54,2.0,0,0,1,4800.0,1176.0,144000
1804,994.0,442.0,0.0,7,3,11,11,2.5,0,0,1,12628.0,3094.0,189000
